"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected"
"ENSG00000167985.7",182.230091384148,-0.110201773530453,0.252279536761064,-0.43682406803698,0.662238942878415,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000251433.1",43.1493121924037,-0.124951150677896,0.286283721947021,-0.436459152578081,0.662503629456613,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000135315.12",118.865209291476,-0.127836555077694,0.292740908334779,-0.43668838702755,0.66233735236988,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000235254.3",26.2339209017213,-0.143476018170894,0.328598587350729,-0.436630051661651,0.662379664827072,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000290938.1",39.3755849739753,-0.154627602533635,0.35450774921976,-0.436175521900317,0.662709386319963,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000104055.17",12.4932650311791,-0.20677642978114,0.474268179977566,-0.435990518678527,0.662843608660939,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000233197.1",10.6606619762417,-0.272082169777116,0.622419884742688,-0.437136049870251,0.66201268445385,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000261408.7",10.251935164283,-0.277457381773226,0.635820374285295,-0.436376991041073,0.662563230051382,0.8785822590777,"Stable","Stable",0.8785822590777
"ENSG00000089220.5",7200.58859457299,-0.0182290028852428,0.0418241667433807,-0.435848560883231,0.662946608303845,0.878632403025577,"Stable","Stable",0.878632403025577
"ENSG00000229911.2",66.0363365963987,0.114691418239415,0.263415013983021,0.435401978441545,0.663270674555708,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000108511.10",125.621249303647,0.087250848387918,0.200443599917954,0.4352887716227,0.663352834036838,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000112855.17",1112.03290726304,-0.0270320559482369,0.0621016032329201,-0.435287569740343,0.663353706320777,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000102931.8",2005.88927134999,-0.0367989559973092,0.0845283753335865,-0.435344413660906,0.663312451502313,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000213730.3",1355.36516063549,-0.0547450555418501,0.125789818022735,-0.435210547263497,0.663409607476906,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000243297.2",134.471867238365,-0.0593741534302922,0.136339618643949,-0.43548716081822,0.663208856392371,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000250697.2",24.9429547960888,-0.126724763350351,0.290976785554012,-0.435515029520551,0.663188632143486,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000279035.1",14.7303966804369,-0.35676154380527,0.819705798620872,-0.435231206617679,0.663394613205148,0.878754803059884,"Stable","Stable",0.878754803059884
"ENSG00000236779.1",169.438682436232,0.0762745987706923,0.175333503992513,0.435025805301588,0.663543696614334,0.878871040061736,"Stable","Stable",0.878871040061736
"ENSG00000141985.9",3496.91948703959,0.026960617031949,0.0619995800432735,0.434851607271072,0.663670142642927,0.878977138154347,"Stable","Stable",0.878977138154347
"ENSG00000259746.1",187.017582072525,-0.101736205941961,0.234130572788164,-0.434527642974713,0.663905325757581,0.879165839114993,"Stable","Stable",0.879165839114993
"ENSG00000230865.1",59.9850881978936,-0.105454398493974,0.242670028086228,-0.434558809448455,0.663882698897559,0.879165839114993,"Stable","Stable",0.879165839114993
"ENSG00000167182.16",810.211045586399,0.0442004204078224,0.101862448321814,0.433922619532764,0.664344633469997,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000106991.14",1876.293865186,0.0370900671098608,0.0854527344559307,0.434041898670764,0.664258015717392,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000169247.14",1010.92619233952,0.0308681895728302,0.0711396170752065,0.43390997649309,0.664353814815941,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000128512.24",664.641585980837,-0.0364437803813781,0.0839286923630774,-0.434223140564629,0.664126410627757,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000176422.14",358.71731581029,-0.0373933333607803,0.0861604049734564,-0.433996722419076,0.664290821139502,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000117410.14",1813.77817495177,-0.0447181957540654,0.103017187472145,-0.43408480518027,0.664226859098669,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000228053.1",41.1706818779821,-0.13124701621331,0.302275588479926,-0.434196545190171,0.66414572166599,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000224337.1",13.9993764700507,-0.220073779758394,0.50661291473142,-0.434402229708388,0.663996378886556,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000105538.10",16.0246295022164,-0.32078971228515,0.739081640977724,-0.434038263838864,0.664260655182052,0.879207284790257,"Stable","Stable",0.879207284790257
"ENSG00000131469.15",2428.94936305365,-0.0767290668821211,0.176916572596428,-0.433701974642879,0.664504872504695,0.879276564453715,"Stable","Stable",0.879276564453715
"ENSG00000173681.17",174.778210291372,-0.101406752404046,0.2338668246324,-0.433608967682528,0.664572421584782,0.879276564453715,"Stable","Stable",0.879276564453715
"ENSG00000125510.18",53.0098577715861,-0.118524710725023,0.273401585972416,-0.433518738757356,0.664637955637313,0.879276564453715,"Stable","Stable",0.879276564453715
"ENSG00000293334.1",67.7417376108787,-0.135215718132475,0.311891733645354,-0.433534151585517,0.66462676098471,0.879276564453715,"Stable","Stable",0.879276564453715
"ENSG00000174483.20",22.9964182988488,-0.154801980471852,0.35704165831116,-0.433568399844655,0.664601886040796,0.879276564453715,"Stable","Stable",0.879276564453715
"ENSG00000128228.5",338.725832708535,0.0515171430198238,0.118889752199753,0.433318617177929,0.664783314827034,0.879407527711281,"Stable","Stable",0.879407527711281
"ENSG00000213190.4",2800.88228935391,-0.0229468750810998,0.0529737504497891,-0.433174447462425,0.664888040946175,0.879484725059356,"Stable","Stable",0.879484725059356
"ENSG00000233954.7",3214.53168494241,-0.0294533853276648,0.0680342628857287,-0.432919885927699,0.665072972599324,0.879606657226928,"Stable","Stable",0.879606657226928
"ENSG00000196911.12",334.76757600674,-0.0759257383853017,0.175356104699191,-0.432980297523978,0.665029083462612,0.879606657226928,"Stable","Stable",0.879606657226928
"ENSG00000240541.3",10.9244282795788,0.207745593441333,0.479959538844097,0.432839805500383,0.665131152947518,0.87962032255975,"Stable","Stable",0.87962032255975
"ENSG00000184209.15",302.689247244617,-0.0621459311908013,0.143597713448115,-0.432777999722509,0.665176057704143,0.87962032255975,"Stable","Stable",0.87962032255975
"ENSG00000086619.15",161.417051632339,0.086588819073667,0.200255143027225,0.432392485729543,0.665456178559629,0.879794083767276,"Stable","Stable",0.879794083767276
"ENSG00000196460.14",156.973215902947,-0.0682979710795758,0.157934286957115,-0.432445496132966,0.665417657552173,0.879794083767276,"Stable","Stable",0.879794083767276
"ENSG00000144401.14",364.020235808783,-0.0693386255184817,0.160379179003873,-0.432341816120704,0.665492999409981,0.879794083767276,"Stable","Stable",0.879794083767276
"ENSG00000181666.19",632.106492054942,-0.0796340595793238,0.184188048297623,-0.432351937681895,0.665485644157684,0.879794083767276,"Stable","Stable",0.879794083767276
"ENSG00000086189.11",881.583294268739,-0.0412187311739356,0.0953580084506927,-0.432252433158237,0.665557954644484,0.879818631568297,"Stable","Stable",0.879818631568297
"ENSG00000279233.1",26.8991257392704,0.18007786253686,0.416703836311031,0.432148319370041,0.66563361803893,0.879857330360609,"Stable","Stable",0.879857330360609
"ENSG00000243101.1",63.2509962892008,0.170132919781529,0.393756898188769,0.432076036163732,0.665686150958073,0.879865451234966,"Stable","Stable",0.879865451234966
