"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"ENSG00000290891.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219392.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261839.1",0.0283301579983323,0.0466625810891232,0,0.0397688522556427,0,0.065206445459819,0.351517549771787,0.752651140824557,0.803381922641809,0.349634809391634,0.0865372078556254,0.445331070350023,0,0,0,0.0247865070357911,0.0293559398705842,0.0614385789124973,0.391765061360422,0.139158584883671,0.266594574754194,0.101962392368613,0.230157695575533,0.281530143371474,0,0.0892639374980289,0.0244075130751792,0.0743594063553478,0.0481777896143969,0.0253398703779475
"ENSG00000198315.11",4.32074153097124,1.61439397739916,4.61052926938918,5.09277403641555,5.03829361705997,4.64378712456902,4.19341136316207,12.1861633677312,13.39577649979,10.1437722198141,8.04487787066273,10.3829479964653,5.90143951089231,5.42776604055264,4.35896894300343,5.42288226095187,5.06355107429999,5.70013031835202,12.4900586159402,10.7720004673409,11.5403367293973,9.74534485794367,10.5263745532517,11.5907155296733,5.31440486924453,5.7099871927609,6.03251971580808,5.56168465749191,5.94028014604716,5.10402823152962
"ENSG00000226314.9",0.472169299972205,0.449343373450816,0.380032316861333,0.287219488512975,0.273386809344816,0.45282253791541,0.260383370201323,0.264821697697529,0.378240076573356,0.097120780386565,0.128203270897223,0.0682499724674364,0.357698178461332,0.144512664603858,0.114656028341801,0.137702816865506,0.0978531329019472,0.255994078802072,0.621849303746702,0.51540216623582,0.411411380793509,0.594780622150244,0.72457052310816,0.511872987948134,0.269845352997662,0.2644857407349,0.189836212806949,0.289175469159686,0.200740790059987,0.225243292248422
"ENSG00000280107.1",0.0956163949138705,0,0.0607565082412715,0.0671114203240721,0.255517161011421,0.110038306888067,0.225980558447149,0.148181465908711,0.0919143685182911,0.0491684809470446,0.0486782544685788,0,0.0543266106464527,0.0487741014703538,0.0497536253831788,0.041828154389558,0,0.0518399458325484,0.37778179526365,0.339206541964505,0.349913107127846,0.172065337151566,0.431555210017067,0.259141423236712,0.0227687045015917,0.150636221299596,0,0.0418280898401181,0.0406509077545448,0.042761975652708
"ENSG00000216901.1",0,0,0,0,0,0,1.55634249082492,2.04107037641813,1.58255026699357,0.592596301681064,0.921938152137446,0.981601375061687,0,0,0,0,0,0.178512503411055,0.487838863442356,0.898514248735547,0.430334614735552,0.148128116223396,0.297214820204773,0,0,0,0,0,0,0
"ENSG00000218016.2",0,0,0,0,0,0,0,0.051337737491769,0,0,0,0,0,0,0.0603303179809045,0,0,0,0.114522789345109,0.12655862303231,0.0606140151485795,0,0.0523295796962127,0,0.05521781265245,0,0.149833540136133,0.101439922866056,0.147877597189526,0
"ENSG00000176933.5",1.25272417398876,0.443733550007456,0.462196561938261,0.397087179024336,0.431957942556605,0.697584075042671,1.09832360381363,1.32409443810046,0.69922558671702,0.95588582591152,0.90520943566721,1.27045053335742,1.46944719442099,0.742084186987954,1.1775359039781,0.671759316186736,1.00496745766637,0.262910047866483,0.478986948581507,0.970431619047646,0.507031348490839,0.39996084607295,0.583643618708566,0.146028281844075,1.4626597409964,1.57036742194533,1.74075761095658,1.73242924719356,1.51186954707276,2.02412432333524
"ENSG00000137185.13",2.18264395166127,1.89836628186478,2.059743887883,2.56337587173939,2.94523129781992,3.08386062543931,6.16719065084787,6.10485957234668,6.39828058889402,5.74521772202374,4.59875672330339,5.24777901508107,1.46112956879219,2.1495771957315,1.97909461443342,1.8529083184114,1.94817411200445,1.37081724149036,3.75684138934153,3.89218935078948,3.73954980547314,3.52914238734342,4.08676386167415,4.52931710198419,2.77882525910396,2.57610269937595,2.47621127934412,2.96843017410104,3.04107687772871,2.65778357434469
"ENSG00000187626.9",1.44721745203041,1.34212383280968,1.25788474469892,1.37892878757337,1.1121341416665,0.983768398533801,2.24184570984182,2.71595933398865,2.50124941141954,1.44212368654248,1.64916025745064,1.70711105376252,1.17588759778021,1.32345595704083,1.2719980594947,1.50237482367051,1.50738852485486,1.5936565166098,2.66641443879268,2.5046462846066,2.93229652295937,2.88769472812755,3.04595154544874,2.69614207466097,1.37847767820607,1.41760349674199,1.4729427363102,1.48925134794672,1.60673739437913,1.46213801262354
"ENSG00000189134.4",0.434157114450977,0.847525740760329,0.306524260892335,0.474019833444213,1.22466054472125,0.444125729605987,0.912080376692826,0.491276200925295,0.417347642613288,0.917826436306609,0.294705533371143,0.444517984035429,0.164450769050724,0.442928708478971,0.753039979851903,0.759701966548253,0.399890781389907,0.418462523038189,0.428840300535068,0.157969833622459,0.403509905898847,0.347236546814893,0.435450112634549,0.348640326328092,0.574354955613255,0.810644021241626,0.748085870065962,0.717495194495744,0.246106759221558,0.647218710916889
"ENSG00000197062.12",5.05779243626379,4.82142264776212,5.15623743182301,5.53951853291251,5.16133594308884,5.24499401504527,4.40051119004562,5.94333516973817,7.56009221307873,4.17279348770755,3.73504787597313,4.0972694043224,5.92108271582114,4.62129962253819,4.95993632760549,4.76553889865254,5.01055525513797,4.39951335096458,5.09192734431974,4.7321958062348,5.33194283237923,4.11326363356347,4.8415109472906,4.92072285884006,6.78958032978295,6.56716489911842,6.26088665986863,5.77455990717367,7.24249113042977,6.73618952823544
"ENSG00000276302.1",0,0,0,0.101028592354999,0.0961629890072155,0,0.0850469920367749,0.892281214825522,1.03774952427182,1.0362455975536,0.879354751279784,0.702196642222193,0,0,0,0,0.149151364153955,0,0,0.157119008665785,0.752506130614771,0.388537123523127,0.259862867934873,0.195053934815066,0,0,0.124009447042652,0,0,0.0643732793263836
"ENSG00000137338.6",3.80181581576975,3.01028840325058,4.38778602800056,3.90279970241061,4.66514577961134,4.73241036508948,5.24139125019932,5.69145890366208,7.59514370638399,5.05372680134091,5.05600615703576,5.95797491505551,2.63031047801357,2.70448459257832,2.1666660633197,2.30802358740369,2.33152450178598,1.87893047541913,6.57808742718603,6.74714638406945,6.3818345730047,5.48019079273773,5.88312767658234,5.49066339733721,6.13393306118912,4.69921840426451,5.10250870923593,5.24961417598571,4.6840467422036,4.49933921015662
"ENSG00000273712.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133634737628526,0,0,0,0,0,0
"ENSG00000270326.1",0,0,0,0,0,0,0,0.735752237835404,0.59899117618591,0.427230790405149,0,0.225171865122488,0,0,0,0.181724909096603,0,0,0,0.906894174371422,0.217174049094522,0,0,0.187642559053526,0,0,0,0,0,0
"ENSG00000235109.8",0.444784052092034,0.301921427771867,0.52413979023111,0.329214212691204,0.27013710347498,0.14890800133249,1.08943189436174,2.16280285124442,1.88127778057556,0.848342277578753,1.25159186776867,0.859168984653366,0.330825714943277,0.280512579951244,0.260897894169389,0.304243498203088,0.243014119949449,0.333220938886926,0.822758564626859,1.05046593215596,1.20070042152198,0.902275638743035,0.532897118877339,0.898617451961197,0.246491780991207,0.40769327112273,0.18114835707804,0.382072640684024,0.350690961017042,0.318269180901959
"ENSG00000289467.2",0,0,0,0,0.320735238784545,0,0,0,0,0,0,0,0,0.979570876236927,0,0.210017409914038,0.497468921160199,0,0.237103319856714,0.786065459522535,0,0.86393284551849,0.216682062035515,0.433712741285395,0,0,0,0.420034171628012,0,0
"ENSG00000290051.1",0,0,0,0.0543174960827553,0,0,0.823051295521916,0.205598718970415,0.446352498084481,0.39795146017468,0.157593499505418,0.167792162041082,0.0879398900136112,0.0789518997739222,0.161074960941295,0.304687419981466,0.0801904535074838,0,0.879067424295018,0.633556620368066,0.323664799036623,0.452605745082201,0.314356312007123,0.699131542419508,0.147425163896406,0.162559165456513,0.266692131284777,0.30468694978615,0.0658026759694707,0.0692199161868642
"ENSG00000189298.14",1.58546273477345,1.17284577947016,1.41040719761047,1.39393800729942,1.50519899217268,1.25801340160901,1.90313003558396,2.78591114577133,3.53746433379901,2.89212300569747,2.49794225922972,2.27060796463961,1.21373157107878,1.259943472995,0.955250965282577,1.24843196813388,1.01166166221369,1.23056204474615,2.35731239862539,2.82366145153217,2.60003086170323,2.26746404719398,2.1392166607453,2.32940035268008,1.56579395035103,1.58630539497,1.66788059790171,1.48935513728384,1.69577495636395,1.55246266645243
"ENSG00000158691.15",1.48131382178505,0.987566767639327,1.21466778246023,2.0645618614907,1.79076704674179,1.69256507020031,0.579323707941512,1.37739926576818,1.34598225440028,1.10632326575748,1.07733722607522,1.29235099853954,1.35063477389724,1.576009398936,1.24061448449084,1.43797069103733,1.29008843794276,1.39971958617778,2.54313441173078,2.25602492814225,2.60721592231186,2.13889128158258,2.20630228061167,2.46297780596837,2.08283765779385,2.3448079798609,2.35186982184295,2.46861540249439,2.25219297908601,2.43540098569965
"ENSG00000251877.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187987.10",0.268631683974439,0.107263766459311,0.341387544175064,0.137125619108704,0.179467143968081,0.182679342709925,0.0288584675994417,0.389278597965305,1.11508815264176,0.502318261030726,0.435146229977647,0.52949338980981,0.16650452522833,0.186858440829539,0.0762444378016365,0.170931014100003,0.265705681771066,0.0794415983806126,0.952818793441861,1.25288410839524,1.26394899666434,0.999785824957698,1.10222066280631,1.07001411758789,0.32565558592042,0.397559408909639,0.252476132815439,0.192297094108103,0.290710329656169,0.251198928251691
"ENSG00000231162.4",21.7478917678335,18.767112652962,19.0354869868449,22.0374212969427,21.874143285106,23.4811533762866,8.28286405558636,17.1760699067372,16.8908338137406,19.3054593630801,18.7708013015699,18.2680451005901,19.4213404043473,18.0730826665713,21.2838859167627,18.985573856229,18.0581218381152,18.7406060467222,11.1438560332656,11.8433862568062,10.3908029166171,10.885553853533,13.2609421965735,11.1030461769061,20.1661734072858,18.0008480426414,20.0601988451121,19.7836094836794,17.2265889296077,19.45237151247
"ENSG00000219262.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287804.3",0,0,0,0,0,0,0,0,0,0.0406184938661053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207403073168655,0,0,0,0
"ENSG00000286819.2",0,0,0,0,0,0,0,0,0,0,0,0.0417265194130006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198704.10",0,0.021812868265976,0,0,0,0,0,0,0,0,0,0,0,0.0405322934419144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224586.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232040.4",0.0442083766828528,0.129449924746692,0.0312120647961684,0.0551627750929881,0.0656326245276548,0.135670315391218,0,0.0173998507416043,0.0283311596627572,0.0101036077132942,0.0450129208855691,0.0426008282991204,0.0893083946125242,0.135304652645273,0.117574260792464,0.060166732554714,0.10688785115236,0.111851940472054,0.315372691709917,0.380687748787269,0.354381425290007,0.265182180863107,0.261606219487309,0.235191243298434,0.196506669876866,0.154770826565018,0.236987052576547,0.201988004724192,0.192126720132404,0.193317035869502
"ENSG00000246350.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688870118581616,0.030450691658609,0,0.0251003453725797,0.0251815618371128,0,0.0265714108901665,0.0585982238736771,0,0,0,0
"ENSG00000271440.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195862576987116,0,0,0,0,0,0,0,0,0
"ENSG00000287279.1",0,0.0225042782007871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235570.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237425.1",0,0.0495702344152473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814997845944393,0,0,0,0.0777852049580598,0,0,0
"ENSG00000235559.1",1.18537341194635,2.60323682671041,0.684735647315943,2.26906959442478,1.29587382766982,0.744089680045515,2.80152107639419,0.954302297730061,1.24306770971915,0.664964052808014,1.0972235583845,1.28505341305119,0.489815731473662,0.879507184578316,1.12146276569343,0.754256074314932,0.446652203407275,0.701093460977288,0.212883088258448,1.0586526753247,1.46475722897354,1.5513632817375,1.0700133009657,1.1682262547526,1.7449274103115,1.0186167061267,1.48544649468295,1.88563727585694,1.74094069056863,1.54218996063637
"ENSG00000225173.2",0,0,0,0,0,0.0331896116279295,0,0,0.055446185613372,0,0.0587290883048968,0.0312648704810361,0,0.0588447252991247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490442966218501,0
"ENSG00000225595.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231477834633929
"ENSG00000213916.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132641112263426,0,0,0,0.0604163250777994,0,0,0,0,0
"ENSG00000233366.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224157.1",0,0,0,0,0,0,0.229400361087088,0,0.0933053244583379,0,0.0988298217237368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924530688841869,0,0,0,0,0
"ENSG00000204713.11",1.24503682464305,1.40020858019134,1.09736069274548,1.16985669459335,1.4556198269647,1.1901707443383,1.48906259432503,1.74276992190593,1.38986956948936,1.8535716828304,1.8862076820579,1.7089374289484,1.44902031419798,1.18312165599849,1.25390351560562,1.40994405676416,1.41496733091928,1.35003294376791,2.0033671614393,2.11527245467509,1.98418479369339,1.78426205869215,1.59970247201699,1.51481711229911,1.28153731701657,1.2812756664166,1.01209413329024,1.16397071167174,1.16536250714424,1.16301595434716
"ENSG00000212240.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204709.4",0,0,0,0,0,0,0,0,0.248080036489014,0,0,0.0932578754691849,0.0977529249507524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228666.1",0.180708520966071,0.132286606042794,0.0765504615481685,0.0845573643001269,0.160970052222446,0,0,0,0,0.185850208598483,0.0613324062688254,0,0.0684490804313307,0,0.125374650289393,0,0,0.0653159948618961,0,0,0,0,0,0,0,0.316324747206889,0.155687292267672,0.105403015269539,0.0512183112730065,0.215512646640395
"ENSG00000263426.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227214.2",0,0,0,0.109056058026617,0.0519019233304448,0,0.0918046018691543,0.06879853774333,0.149360848842223,0.119848172308421,0,0.0842212596291476,0,0,0,0.0339853754415158,0,0,0,0,0,0.0699015432178236,0,0,0.0369991448150864,0.0815946198706143,0,0,0,0.0694882104356505
"ENSG00000244349.1",0,0.138859205554384,0,0,0,0,0.149435881906888,0.335962575478469,0.36468547950751,0,0.257518715280147,0.137092018828518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22127983174094,0,0.113110146955191
"ENSG00000197935.7",0.0378657181054536,0.124737189372373,0.0160404068514818,0,0.0674594267972532,0,0.328137859073879,0.245907116014572,0.206264698684506,0.350487979975005,0.308438662759975,0.301032663510731,0,0,0,0,0,0,0.0498693380555054,0.0275551913812476,0.0131972895073182,0.0681407990561655,0.0113935467128246,0.0456108487371921,0.012022392143945,0,0,0.0220861796794326,0,0.022579292559695
"ENSG00000223677.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277661.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435880336177731,0,0,0,0,0
"ENSG00000204704.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236909.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228364.1",2.08507110838397,1.9941207052684,3.16265149317337,3.58787111709045,4.13404044352832,3.25102269603779,0.95378203821108,0.953021355048544,1.16381171480417,1.38348225752003,1.64362616262698,0.87499671077799,0.84074076056637,1.57824317769548,0.839968084908633,2.11849776577718,2.2302633512417,2.40677386100593,1.66091671208353,0.66076979063891,0.843917949165961,1.08933814330058,1.27500669724589,2.06595716863966,1.47350956599143,1.90734269133792,0.985105246683617,1.47117673368033,1.94449115633275,1.56418428054478
"ENSG00000204703.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204702.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204701.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227206.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290479.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203492.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284656.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204700.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224233.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290478.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230598.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290496.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213911.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204697.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242524.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197171.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204695.4",0,0.0135880130145824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230056.1",0.837475770911703,0.122613838887854,0.28381243543346,0.274310920328789,0,0.642528693075515,0,0.321379241770374,0.268350271596752,0.315811618394892,0.568477943898375,0.726320389448025,0.222054346232141,0.0284798635674733,0.232414567597746,0.195392242092726,0.289266399142595,0.272430467427108,0.413609899889324,0.243775175005132,0.175130605049761,0.150706948330349,0.554380150361061,0.151316214055699,0.106359658632783,0.146597576090658,0.240505786917678,0.317511903413793,0.237366198831377,0.149815807457363
"ENSG00000243729.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112462.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280236.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251608.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204694.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
